"name","mz","rt","QC11","QC12","QC22","QC23","QC24","QC25","QC26","QC27","QC28","QC29","QC30","QC31","QC13","QC32","QC33","QC34","QC35","QC14","QC15","QC16","QC17","QC18","QC19","QC20","QC21","EC4349","EC7415","ECFD103","EC3972","EC6120","EC6561","EC7522","EC7401","EC34A1771","EC6594","EC53A2215","EC47A2046","EC6557","EC6517","EC7221","EC7560","EC4365","EC4182","ECA1469","EC4455","EC17A1458","EC4641","EC6364","EC7460","EC6891","ECA1467","EC4121","EC6A1215","EC24A1581","EC6349","EC7447","EC4177","ECFB131","EC26A1605","EC6401","EC7586","EC6591","EC30A1671","ECA558","EC4370","EC4654","EC4374","EC4565","EC563","EC6602","EC3751","ECFB60","EC7631","EC6513","EC4638","EC8365","EC4149","EC4536","EC4293","ECFB123_1","EC6132","EC7403","EC4302","EC4385","EC6291","EC6548","EC6461","EC6742","EC6400","EC7597","EC6748","EC6101","ECFB123_2","EC6305","EC4106","EC4265","EC4136","EC4206","EC7372","EC6208","EC4291","EC6752","EC4482","EC6893","EC7360","EC7590","EC4781","EC7234","EC7458","EC7438","EC6200_1","EC6399","EC6459","EC55A2248","EC6902","EC6326","EC4173","ECFA125","EC8363","ECFC120","EC4179","EC6225","EC8289","EC4493","EC7446","EC6290","EC4382","EC6112","EC7577","EC4160","EC7160","EC3670","ECFA123","EC6299","EC8056_1","ECFB129","EC7536","ECFC18","EC6746","EC7237","EC6894","EC6659","EC3768","EC4286","EC8457","EC4054","EC4193","EC567","EC4483","EC7371","EC4171","EC6614","EC6358","EC4052","EC6731","EC4771","EC6519","EC5A1395","ECA1356","EC6109","EC4086","ECFB47","EC4600","EC4272","EC7527","EC4338","EC47A2049","EC4604","EC4602","EC6559","EC6304","EC4201","EC4135","EC4105","EC6501","EC4532","EC4235","EC7542","EC3703","EC8367","EC6356","EC3688","EC7603","EC6562","EC6402","EC32A1737","EC7244","EC7528","EC6634","EC8065","EC3938","EC3687","EC4224","EC4348","EC7154","EC4619","EC25A1596","EC6345","EC7549","EC4220","EC6103","EC4268","EC6808","ECA1318","EC3944","EC3677","EC25A1594","EC6108","EC7233","EC6202","EC4270","EC3826","EC7599","EC6408","EC7426","EC6A1200","ECFB147"
"M744T204",744.3215631,204.41,397986.8533,390176.8939,379401.625,377367.895,369116.0178,428305.6205,434216.7755,412819.3246,409918.9787,417123.0226,402820.8231,407493.7148,393879.7687,410285.028,409834.4861,405681.6218,412658.8881,394664.8335,406382.0507,396760.8334,409796.7473,409669.3761,392330.857,383135.2045,374496.5824,885783.9043,736649.3953,398528.5665,1414678.651,454768.9236,1518631.338,35601.86887,495757.9154,31185.13452,105759.8717,27258.40601,66137.49551,456151.7814,1980372.309,275936.3978,1942200.055,676463.9112,210091.8845,21485.58734,944538.9911,16209.66188,708503.6142,1818307.316,383740.8556,108580.1563,38211.92647,1697543.22,11300.44477,13327.17144,1250439.591,138945.4937,374285.7294,338314.1223,1571683.128,1324837.228,1304529.76,284514.4414,20851.3721,76305.95847,590791.57,723282.9802,436347.6852,405159.3614,26775.71846,771162.0381,185626.5395,173691.1779,34964.1445,2402248.501,1629744.776,58443.27509,89041.417,624576.797,45953.3318,927811.6137,2697713.167,427740.2826,144983.5536,1650390.453,843835.9539,268142.4158,1134228.548,172372.9024,988261.5935,1226508.323,212540.1865,535174.5265,956799.0004,1520963.145,1245842.112,58237.31794,584606.3584,1595064.624,69233.55154,1763797.037,98054.00531,268562.4448,618582.7395,732496.808,32684.43151,1645113.702,156531.6465,742217.6641,563521.8825,610909.0316,2663533.095,425408.2723,2406610.573,1651189.941,125297.0609,901236.5091,129884.6081,84294.60594,101681.8879,1229260.525,428132.1639,2473491.536,81115.41691,1774030.992,159622.3507,1633540.293,200276.9825,1379037.034,550706.1141,113898.1006,287866.3188,1023709.513,348807.8622,1482163.06,17708.2631,128446.4268,64187.84151,90292.73672,362043.5998,898491.4948,260254.275,704030.051,335886.6599,76103.64157,703668.3725,386261.9329,141429.6429,72093.38177,1335827.443,137095.2121,453495.9386,481397.5178,1366114.229,1489002.55,520017.1717,66085.92496,2683222.539,11436.52517,164568.2338,2163486.939,382230.1196,745720.3631,955535.2572,12249.6335,52985.35442,142908.4946,80996.62912,122412.8024,797820.3359,850492.2196,749641.4656,2303132.169,35076.50151,2216703.385,3051225.123,475590.3622,106482.172,164540.4112,544279.831,120311.7222,3088559.052,2315643.704,1580489.41,255659.715,348880.2139,424723.7625,1594829.595,48840.27359,399140.6341,593793.2453,125284.8653,1360824.413,291641.3079,762356.979,945018.4917,1800597.336,45526.90954,785582.8205,238164.3589,124261.6055,1006467.09,242626.0103,871783.0885,162571.9014,240044.731,829775.8357,17509.61907,1422938.19,315989.7391,2403932.116,34698.48674,773107.9386,886297.1945,1793648.046,794774.198,14208.24842,1084209.527
"M759T402",758.5688642,402.381,839964.2176,661898.1175,1004268.089,838228.1958,1013702.012,1004402.115,794945.7445,1812788.106,1577282.363,958378.5332,1376329.069,1601192.465,817512.3591,1129348.572,1262989.423,949968.6266,1153513.637,1575688.915,557346.9765,621470.7136,528231.1093,729218.6186,291254.9888,905870.3148,1008354.723,901798.7355,997738.2475,663917.7313,530862.4194,934975.1411,1107612.468,986220.7099,1113366.858,NA,982482.2838,754396.9342,434481.158,187118.9391,950254.2831,1366957.287,1094893.18,1168792.496,1777523.894,459886.6839,381110.8704,728888.838,460705.0167,NA,NA,NA,NA,1245905.139,1010268.711,507648.1929,988350.6303,2671054.31,1638103.68,1397629.615,1122837.809,1308547.407,928382.8465,670230.3356,642368.7881,385214.4715,323920.1631,1105247.412,1212215.378,680430.6599,931832.1533,944961.8662,782989.1096,332603.5726,NA,532496.6019,1111752.204,1043720.198,1214481.275,1685700.197,1002138.01,563050.9663,767377.8593,327673.4156,777050.6616,755119.7437,1234352.874,1364910.102,1805531.499,1419965.691,1258819.107,862134.546,416779.7395,762726.7352,945074.2137,816393.0559,1612998.076,1672819.791,1063588.794,2582238.8,901352.494,NA,415959.7248,1168986.55,1203034.215,807702.7304,1040387.832,1948968.796,326337.6989,350050.9037,NA,1000455.734,1254260.001,1072773.965,1268983.322,1383551.214,1079698.876,825553.8799,454598.3866,1011198.275,1310880.023,1039854.502,926410.1749,975574.5757,775224.5336,1217442.821,1036567.899,1053656.372,472527.6747,1039491.627,1241894.227,1201488.771,1144959.526,1108071.069,1318205.489,996175.037,841237.9467,502295.121,1011787.828,1106210.452,1389665.323,1339003.567,547718.2968,338659.2382,675035.1123,1398324.238,423668.7746,869911.0617,741149.671,227208.7138,664588.3365,459140.2089,291700.657,633990.6522,619093.3238,503806.7992,544495.5671,619227.747,412973.6673,1338069.721,246582.4201,NA,388580.1229,537388.0728,661050.6374,551283.1226,630590.7071,620198.3037,446063.9653,NA,291641.7967,511458.0803,511561.4209,600894.3873,579106.7951,697453.1903,505514.6027,474781.0024,279486.3086,761218.3397,446368.3705,630109.7071,367608.9588,543703.0379,739574.0323,2254809.347,293698.3583,288596.413,456724.3425,926591.048,504851.8234,611489.143,346575.9614,647296.754,323400.8008,257313.2788,NA,961669.4557,1073633.12,823405.9544,905242.0339,417091.0942,1541678.226,921747.079,791443.7479,445500.06,788126.8058,982966.0951,882334.742,898481.2431,361813.4825,1133894.352,966320.9316,882443.9772,503882.7005,1474916.68,997223.2452,910741.7486,NA
"M759T383",758.5684726,383.112,804707.4724,726830.0197,1021646.708,818713.7923,991171.1272,1007102.011,712847.0494,1742677.363,1511025.824,884684.2813,1482832.461,1707711.123,839062.5185,1205408.259,1167187.606,990863.2623,1232360.883,744653.3601,466812.1768,579061.9452,431862.7659,551495.8084,216009.6349,994487.3487,1107919.145,1029971.148,544814.8534,553298.2871,485570.8464,914210.4417,1071274.415,1097013.397,1213983.655,4842475.671,936117.1229,685340.0457,446390.5318,204112.3615,801727.937,1114428.258,1119843.8,1446785.588,773859.1014,636401.5585,243555.8213,872098.5427,367559.6165,NA,NA,NA,NA,1163449.706,863327.2177,454824.9029,773135.2943,NA,1124294.664,1220135.315,1170588.993,943502.1824,755570.8564,787098.2305,535004.0674,475547.1759,309958.1109,1150381.432,NA,696703.507,615695.5524,NA,NA,261006.2737,NA,793823.5106,1183089.776,158236.0822,1430154.235,2052330.82,945568.6473,896464.804,497511.3316,NA,956218.1166,807402.9659,1477937.669,1346753.315,1943625.728,1918074.382,960915.8253,835228.1042,432514.3629,923461.9626,1210003.799,1041630.737,1687033.2,1671024.614,1213456.204,1204904.405,865438.5361,NA,317499.9839,1008888.195,2497008.81,837012.066,1024757.919,1002975.761,198797.4483,287624.4449,NA,692420.7284,1276916.028,1354139.772,1313862.96,1100659.582,757896.1198,879558.3322,536938.2127,1900488.062,1479114.859,1151581.902,1093684.463,938708.8609,2329638.92,1224762.492,1028879.667,728288.7617,414108.147,1081979.261,490196.1833,802427.5232,920046.3074,1337795.64,704316.4263,1235063.066,767752.2303,631956.6159,920757.317,1111463.822,1302303.86,1140035.493,548196.2435,338134.6687,1817728.498,403990.7473,304873.2649,1046454.035,907789.957,151949.7351,698289.9303,392615.1096,310988.1815,494827.783,670226.3895,504625.1397,652324.9068,655779.0279,482330.8658,796240.1604,248951.6686,NA,427267.835,557714.0678,685006.4675,648450.7243,708558.1808,669064.4237,365620.2052,NA,299180.478,395086.3754,567383.1146,706625.8939,506560.0303,105284.2177,386172.7181,380203.5508,223321.1181,935048.4902,360605.1684,575401.6901,288040.0889,465653.7763,805856.6013,424149.7195,355730.1358,251536.1006,387389.5426,504647.1241,431254.993,627085.8761,284434.3654,458401.8639,204492.0242,178082.7434,NA,1028753.562,1069145.799,1050868.593,1015416.791,NA,662152.1492,1002169.505,692278.6047,438418.7038,901709.4137,1098803.555,1087499.108,2242561.134,213299.6407,1049422.455,1120592.726,901252.0498,591967.2285,NA,949908.5992,1515987.577,NA
"M759T501",758.5685228,501.2065,3210686.483,17738132.35,7800243.022,6531265.838,6456578.142,9505340.994,6982657.417,3239447.923,5276873.258,2200067.904,11026352.69,3547943.511,3554460.572,2709794.599,11286856.61,5932679.302,11213212.88,6907622.852,4476180.579,4342829.467,3894115.451,5035405.283,4036435.134,3530671.491,7516077.003,3871355.132,3872523.151,1521272.607,1926169.84,3629885.991,7829612.362,2324337.821,2284892.628,7140195.256,2216293.304,1845905.53,1533720.798,381357.5533,3850968.155,2503988.597,2772355.066,3430391.119,4574064.076,11864831.6,5382476.613,3556882.165,2495229.605,419150.0003,NA,NA,NA,3564827.412,11153579.38,2353767.684,1828560.235,9492397.931,11948959.2,2771449.875,2526936.442,2828916.428,1952695.588,2509835.766,4687350.546,2271216.858,701178.4096,2703343.759,2979585.367,2207088.956,2937459.1,3344786.713,4094870.969,1434565.519,NA,5573592.875,5615456.622,2606512.306,3037681.474,NA,2981592.886,1866544.607,1877069.598,405277.5771,2234123.175,4359953.921,3629743.037,2913771.593,3093122.651,2942490.739,2214350.434,2453370.433,NA,2058059.595,5410897.577,3386126.74,5083590.03,3621837.349,3252509.731,4856287.093,3670105.807,NA,2742921.265,2505816.535,12212284.52,4202274.394,2697444.163,12011582.74,11340817.81,4313894.68,965294.8442,2301261.535,2657448.31,3011551.309,5711901.475,3032050.45,2398238.235,3360937.568,2644962.528,7662302.998,2152803.329,2348477.759,6927625.603,6337684.868,2697033.136,3111004.195,14135848.56,6411985.202,1597221.282,4432629.845,1667644.4,4634282.963,2553414.195,3761728.9,4027140.293,2469460.154,3857462.065,2064543.571,1777403.41,5567104.922,2740358.713,2055904.105,6169496.355,3191838.501,NA,5834093.589,6563529.348,3383114.879,2159716.685,1985564.1,2435867.688,2265287.2,1337310.052,1734398.653,3658546.273,3192819.876,6020314.081,3695053.945,1810607.042,8762226.041,1374818.077,NA,1713452.105,5101771.265,2581644.894,2873900.235,1562111.969,1163067.127,1431111.273,1976156.106,2180885.84,5151841.702,2843401.914,3259544.105,1464172.004,3074913.311,5632907.347,3783723.498,3867610.7,2397841.67,NA,1275178.36,1361120.498,2136392.4,1711080.803,3789044.866,1631012.926,2272796.265,1428667.238,2213966.568,3006899.387,NA,1742960.036,3828128.427,6031944.318,4064265.503,NA,3864266.345,NA,5565627.378,1815733.807,8928140.365,1451234.44,3484428.001,2154818.403,1623442.696,2709582.476,3555597.223,2891946.077,4073419.476,2214835.279,6207558.312,5203517.871,6508960.552,1434320.866,7345209.414,2179586.284,7514840.38,7845796.22
"M759T644",758.5686411,643.58,1014185.505,1415209.796,1359290.633,1510256.34,1553383.569,1774780.409,1292945.677,1574330.973,1385318.831,1790304.732,1633743.87,1847755.584,1456981.771,1764288.029,1758727.113,1377285.759,1903851.406,1373591.744,1419006.317,1102508.531,942901.2354,941219.4367,848636.9559,1349218.307,1750834.322,1386209.173,1285301.013,1030397.333,1360247.605,1765134.95,1520009.09,1790288.962,1642778.446,917776.8619,1269688.709,1084455.305,568226.1217,904689.3068,1757562.744,1585447.983,1720998.157,1679493.982,1415361.71,1129288.344,1449407.643,1111591.081,NA,34719.36886,11369.5772,NA,24530.20784,1642871.786,1378097.452,692619.392,NA,1583716.019,1480419.135,1370316.23,1379116.012,1407494.921,1257644.263,1245393.383,642329.2494,1122414.991,1281443.154,1384775.69,1361300.324,1277539.179,1400425.283,1594854.829,1036766.481,215125.618,NA,1125128.606,1510623.398,1521798.243,1812037.753,1818760.277,1232923.556,1410883.583,633975.4809,997847.0329,1472121.05,1246203.863,1653992.757,1721609.237,1371479.583,1717270.718,1544322.759,955673.8854,982379.4408,1317703.397,1704983.657,1287924.676,1801292.76,1619416.68,1616720.75,1888133.428,1055965.727,NA,1621664.312,1578164.95,1565726.554,1387077.826,1862234.222,1717508.712,1409218.337,370091.4462,886853.228,1640459.475,1562770.026,1535495.663,1298289.375,1716322.342,1731078.299,1102479.497,1098391.153,1823877.151,1631478.844,1641524.411,1510632.131,1227321.762,1405499.854,1460926.354,1897929.323,NA,1225153.268,1797068.139,1561771.803,1605539.17,1689605.73,1482132.525,973313.5622,1569625.511,1232584.624,1125256.796,1917027.084,1812583.056,1848832.206,1706777.701,762538.5073,NA,1099399.945,1199969.337,1349325.654,1455330.233,864730.9168,656621.4374,873430.7925,836228.165,1076471.715,998561.2354,923624.2645,1025322.472,817911.6061,883495.5171,896987.5361,740641.874,299830.4673,540885.2484,898437.8707,1003978.999,1070286.001,952193.2732,1082775.407,934451.8519,604313.8897,974458.1809,825261.7795,828790.5173,924072.4796,1003756.868,1011102.258,998108.8688,952219.7067,675869.4408,642357.5909,1425647.773,927241.7336,860936.1113,820932.1746,1070630.184,877285.8312,674113.4845,550775.3112,NA,883422.2061,1236528.841,989659.4112,695649.4674,674331.4617,790415.7162,812534.7882,689098.5532,1089346.198,1778550.133,1631804.961,1108540.667,1536877.835,1642238.28,1421780.984,1404225.564,975297.7911,1024801.951,1461633.816,1458920.79,1619612.822,968959.8722,1321531.267,1638720.135,1707672.45,1193892.457,1273546.764,1560327.041,1552539.54,1697306.91,1585808.804
"M759T476",758.5684957,475.723,8158848.722,NA,5102178.472,4128402.641,8151651.989,5224145.041,7105616.38,6164971.175,7650066.108,4160668.447,7636416.785,8520739,6894290.978,7758339.176,5818194.572,3938320.336,11309873.54,4316315.203,5428442.457,2143755.694,3317084.738,3248524.337,4315722.014,4669847.622,3839205.13,6104077.553,NA,5623727.66,6212042.615,8748979.857,7046813.781,3793244.129,5792987.812,NA,9993539.435,NA,11471613.38,767386.893,5264654.974,8310208.93,8642454.548,7909767.688,8203884.765,NA,7065493.182,8935552.509,2738723.937,132520.1277,NA,NA,NA,8429605.838,2774624.112,3775625.8,3743300.143,5801446.008,10572495.6,NA,9376592.753,6662084.024,9254298.952,9184145.628,3388053.433,4828082.875,1780399.37,11843046.6,10951158.4,7495560.097,10189936.08,10480424.1,15696893.62,4244442.027,NA,9126583.132,10433179.54,4905228.127,11459908.51,28830869.57,9039430.919,6777791.495,6635399.266,NA,10044699.92,5480134.66,12591724.86,5300596.796,13650552.43,13045497.29,4190835.024,11444452.63,NA,8126962.295,24511033.41,3606111.933,14060285.98,14234647.78,10886365.3,14205218.36,4347987.498,12184031.93,8232074.636,7697984.184,10489005.22,6669847.395,4693736.815,NA,NA,3684780.475,NA,6847411.051,9135536.737,10735596.19,7048921.631,816871.473,3777064.637,8868765.722,5321464.814,8120724.088,NA,8110061.301,7836650.752,3788851.989,4283929.114,6579746.048,NA,10505412.5,5588051.326,7925837.196,1693882.674,5252456.79,8398497.087,7809846.401,4921650.681,7077101.863,NA,4920467.349,4032766.013,10573035.95,9728123.173,4610848.065,5209873.424,3923568.984,18035497.39,7892577.605,1299904.788,544375.3771,8297261.778,6905408.359,5833061.201,3098382.507,5098884.95,3199084.906,6236155.762,7826523.803,5874177.634,7222266.508,5545815.63,NA,8093627.513,803738.0136,5599348.383,961368.5979,5978512.142,6670387.916,3486685.423,5465591.878,14108985.02,4540604.768,3864110.51,2397164.885,2731417.874,7144171.16,3589008.346,4231353.721,4173261.342,5181765.727,4637349.234,3512583.741,15152155.72,6380749.298,4429174.381,1898137.184,2725827.386,5273693.645,5221812.385,2332794.51,5523462.57,5371874.242,6208209.833,20201275.99,4342440.862,7537844.116,2728890.864,4682189.924,10954825.72,9918766.924,NA,4567745.483,4096099.235,8481784.48,4599962.134,9768627.742,7487785.149,4958426.307,9068879.675,5883608.268,2739694.871,3891594.168,6852914.514,9096991.045,10005416.61,15979875.14,6089166.707,7802697.332,4305700.534,4081576.656,7425248.388
"M759T593",758.5688139,592.674,6610385.317,7231838.678,16965105.61,2884306.396,2218350.499,5590487.394,2013359.812,6481923.549,3640968.783,2737683.397,2570675.318,2767723.823,3758826.306,2415795.449,2536141.977,1920068.731,2875676.719,9801563.862,7432739.818,9213194.009,3879810.444,7028814.05,975892.9524,4630727.614,3031692.017,6628340.984,1554967.356,NA,952608.3988,6711876.088,5109780.605,NA,5279698.169,111804.8443,1571867.787,NA,NA,1668748.454,3177268.82,3787804.251,5540704.17,6350745.591,2250052.657,180551.409,5769659.228,1329132.581,NA,NA,NA,NA,NA,1928847.045,1480595.818,NA,1002653.693,13636294.27,8265335.652,1987878.454,1681692.961,NA,5202503.841,4085037.574,2321804.256,2981439.139,1942678.256,1945543.502,4370575.296,1899549.833,2127203.075,6623825.7,2111095.307,411018.159,1573767.569,1707503.528,2217461.99,4820540.604,9459074.123,2129745.041,4821525.343,4004084.832,1194452.998,3386957.692,10689588.8,4522036.501,2471215.5,2245454.614,14036144.27,5135193.275,1406536.757,1109081.66,3638566.98,1832603.635,2066810.355,2979312.556,2718160.78,4408693.076,6913108.984,6492189.001,2087498.415,NA,2515430.54,5136620.614,2170816.948,2687231.149,5177578.4,5279474.755,NA,710779.9343,NA,2355948.205,6372751.426,4984075.325,1752700.965,2827848.903,3220583.193,NA,3363458.25,2651458.111,5483686.356,9425415.252,2124134.125,6311243.683,4625414.176,2368234.957,3810320.894,3887559.316,3770661.483,11741233.43,2140747.651,9854456.543,5252618.35,5414982.072,5565653.309,5361582.812,4164655.188,NA,4702996.707,2681881.242,10490371.25,6226381.899,1323239.709,883651.3022,1136730.051,1281909.659,2806601.322,1992759.527,1272228.474,2824466.923,2106759.532,3186033.988,3545654.526,1151017.554,3464174.379,1478115.979,988394.1905,3391933.338,NA,3492976.763,NA,NA,2401327.424,1029199.153,2196950.642,4994063.136,2669128.117,3536759.21,870425.4277,NA,1810525.743,7092915.241,1329180.288,2598030.134,183921.1843,3555400.96,NA,NA,519596.4208,4798600.62,5888035.266,2277672.94,878735.297,2985530.875,1000200.733,86369.91997,NA,319395.1216,2459489.438,1440130.624,165636.8674,138601.775,1363069.59,1003444.852,NA,NA,NA,259704.5848,3496636.19,4157332.595,3531690.2,5714559.602,NA,1958823.776,2918067.296,NA,1795056.545,1527108.631,1675366.235,1673578.338,8302361.1,7319835.876,NA,1951164.083,863084.6138,228808.2565,3753375.877,6150519.426,266592.9744
"M759T446",758.568648,445.528,7436400.359,5832606.059,4402528.726,9618834.93,4766098.542,5959480.852,4122254.846,16822441.06,8401799.258,5248162.253,7066249.587,8320616.752,7065863.372,348231.7242,6445580.379,3194348.739,11030295.84,3183301.302,3012387.566,4427127.023,2768187.152,3421532.474,1373585.215,4252190.487,3972517.883,14991629.85,NA,NA,3212197.686,4889507.837,4452134.799,6592264.073,3170720.074,5644735.179,3187049.755,NA,NA,379789.925,5602083.354,10374162.66,3828828.986,6791828.29,4731718.01,5959936.875,2483625.205,3115992.218,2757263.352,NA,NA,NA,NA,7967164.571,3537214.327,NA,5181680.056,5995825.212,5794807.833,4787560.831,6198915.889,5781435.784,NA,3582227.556,799787.6742,2425493.788,1577775.655,15530271.94,8193719.717,4702627.557,7162851.775,5273720.85,4253157.275,2349452.706,NA,6030318.146,6982492.207,4845200.129,7078890.424,25989244.63,7019597.758,2411727.441,2136016.49,NA,5565322.803,4582283.862,9220959.19,6856779.752,21080731.62,NA,2163844.449,1739726.595,1942502.427,3073983.838,NA,5506116.767,10745714.18,9529970.174,4582743.759,8667542.689,2551204.419,NA,3658410.328,9306242.178,10351203.69,4676707.586,3403039.618,4111607.542,2601055.644,NA,NA,4168102.337,4993190.654,5521341.561,6430158.513,8217267.931,4460870.939,3194502.436,3162273.016,4616262.887,11230375.54,5769200.589,8123172.795,4388729.102,6880439.665,7101888.12,7712938.139,3352849.248,3432683.188,5576616.589,NA,6606605.781,2886033.432,5533428.842,3445531.23,3231765.512,NA,2337939.04,4126721.728,7614061.724,5492349.565,4994376.606,1843986.359,2578891.202,4628359.532,3684323.247,677841.908,6471805.263,4885533.155,3057571.198,2862663.431,NA,1368453.166,3764247.076,4056028.518,2414896.14,3788558.643,3389742.854,2529696.743,3280459.48,NA,NA,1798129.368,2128251.966,3802452.108,9681475.293,2531225.006,13627333.16,NA,NA,1984909.67,2896838.997,3375990.613,5150237.676,2721775.884,2682542.694,2124055.901,2957918.68,1219629.89,6538526.406,2606282.763,NA,2808653.725,5254839.656,NA,2708049.542,2392509.998,626509.1808,1616587.123,14290431.87,2155392.141,NA,2796128.945,4835907.272,1231691.694,1422357.746,NA,14944098.09,4932813.109,7352432.831,3355890.657,3933439.765,1246271.129,6235272.23,7916832.462,2133621.747,5821064.21,7097040.368,5405581.026,3765105.551,2862426.881,3683059.885,6983552.319,5641684.147,1149763.577,3764987.631,4052036.311,12929753.13,2352046.165
"M759T569",758.5687667,569.1005,2014171.393,NA,NA,10060253.04,4355053.664,12617232.43,849999.9162,2374662.512,2149956.069,NA,1913855.123,835999.5621,9747502.294,1743775.163,2341343.643,1828771.687,1891827.515,2258438.254,NA,NA,1331649.037,1060072.298,882003.2033,3973114.406,2114138.694,1501434.109,5114147.047,14750500.01,774126.2478,2482269.087,2156940.421,18134621.59,8971393.422,1677887.173,6672169.309,14277673.85,7649768.837,NA,NA,1877391.66,3890716.307,2176187.442,4284006.684,1252824.909,2283233.5,1798255.591,1121644.828,NA,NA,NA,NA,1961551.253,2033327.45,11602308.03,851717.4058,NA,NA,2022487.616,116903.6372,1712163.221,1606095.229,1654424.151,1893996.481,102930.6997,1309322.417,1910546.568,NA,997736.4942,1747701.652,4792240.658,1233531.997,615004.7065,NA,NA,1652057.625,NA,1339093.029,1818645.923,1091136.012,1517176.517,1046161.117,3404815.135,1585159.275,NA,1743922.574,1488273.052,NA,1465557.709,2016623.315,1609884.793,1095917.224,NA,4121268.705,NA,1477752.159,1756253.271,1395847.914,5430993.373,1990619.469,NA,2778801.78,2065531.126,2250055.462,2849389.244,1774590.7,2419711.13,15264535.65,464476.9091,NA,NA,1765055.886,1603728.497,1834060.802,1918101.234,5749600.911,15100891.99,NA,1804301.031,NA,1459792.785,1569633.88,6323007.803,NA,1559512.222,2551383.705,1570012.825,NA,1798923.491,1744540.526,NA,NA,NA,1272157.8,5326733.127,1870822.466,1145730.528,7203350.282,NA,484700.4836,1619207.847,1547012.204,910443.8912,NA,1032279.43,2741642.871,10030257.9,7268500.93,1248208.039,1454253.242,1864098.342,1442984.675,NA,2623076.633,NA,6759680.081,NA,10970286.6,2168760.072,4244002.886,NA,3807164.197,NA,NA,1634345.552,2536149.894,1980232.02,1561964.947,NA,673067.1199,NA,1607942.087,1376799.639,2039409.173,4031981.847,10352437.7,11703660.19,768445.2745,NA,1684907.838,3718978.23,1039293.883,2393711.64,1331645.317,1377953.371,8109948.99,448049.1926,2009107.364,7482572.079,8025784.953,2070063.165,1509697.575,1342043.811,9195247.107,9412082.522,NA,3776751.807,4314858.13,1928722.357,8140084.429,4285499.795,18571859.81,2047202.989,1819299.597,723695.7891,2176267.942,3072942.856,8347069.243,1964136.669,1817049.76,9447893.358,24832959.79,2055137.938,NA,2258875.14,3480632.52,2482826.537,9064326.234
"M759T346",758.5678978,345.589,793779.6739,526263.6675,713989.0173,570099.3241,704249.6251,711769.8859,574382.5557,1160724.783,930591.1437,670003.1801,953304.1581,907481.9508,694419.2001,734386.9002,714688.3775,547668.5596,796797.1931,1471007.4,259664.7863,417551.6602,373790.6166,472808.1135,222473.3096,619930.9774,690671.1143,180424.0126,732861.0811,286000.7419,454799.2385,594770.8703,1071810.186,1376900.181,374687.3145,441618.195,1992904.236,867280.7878,958564.5662,77855.73841,145098.0715,366191.748,318332.9551,351249.847,236512.505,22570.94826,511092.576,1038365.666,756160.9307,NA,NA,NA,NA,1329521.518,1534563.158,266994.376,1512911.603,1409618.195,848942.7063,313663.5458,934909.5613,1870112.094,1594045.997,520357.5404,1093107.523,69526.18394,255571.9659,787352.3747,1934889.341,474131.8053,1536820.203,876737.9877,1560763.803,365769.9438,NA,610527.0057,327454.9447,1438214.311,837945.7926,523805.7978,704848.4868,311217.7188,1003399.648,NA,211582.0911,324745.7247,764684.8297,2047302.651,2543739.939,1216554.124,1721226.887,872051.8462,219844.1642,857812.7984,345899.1238,611392.9889,877795.406,714691.7428,452757.0858,1056078.689,655328.5756,NA,417037.9271,792142.4207,531973.2755,NA,1419788.451,567063.6279,249281.5972,164534.5604,NA,1039728.346,1581745.933,1679418.845,1826908.338,1936544.877,649770.1666,536070.1866,473558.3074,642398.7627,1788532.478,859155.3827,681849.797,1092818.702,954524.2168,297002.4345,1306643.872,466974.0206,120931.8623,750339.2478,1475113.596,808458.77,295220.3286,1040924.067,380522.4863,391505.9328,346328.9185,311298.6992,1582902.04,775561.4619,384903.3584,378970.378,510629.6033,198509.0788,357173.8533,87784.64433,NA,274679.0153,288295.4591,202937.7663,362113.4667,433408.9759,619982.3095,83463.25102,294276.3702,328625.3223,144719.6304,293027.1661,508357.9166,395809.1239,70354.63179,NA,150736.1638,331375.0655,566638.3881,494339.7849,325483.971,315281.742,230562.2086,NA,286310.153,237946.9235,297760.6994,510183.2194,292664.6742,257727.5473,200362.1148,212439.7174,151601.8625,455495.8524,215702.3004,179585.394,200621.9678,NA,NA,202791.1078,252562.8714,NA,NA,726967.1531,315222.6477,214455.7186,188639.7964,274639.1759,172673.3873,NA,NA,747860.5946,1391065.194,620324.1685,758146.6762,834329.1423,1019991.835,412299.342,452974.5334,450198.9114,429338.0145,610459.3492,570363.5895,587294.2655,292067.1622,712640.8022,485712.6538,442663.0876,542627.6655,500240.1048,1036881.54,538590.435,NA
